Latitude	Longitude	Date	Temperature	Humidity	Wind Speed	Pressure	Rainfall	Cloud Cover	Air Pollution	Event
13.08	80.27	2022-11-01	31.86788892387123	82.3701377682042	10.651827391263385	1014.826158530839	0.0	1.4191091409829215	44.12959856755941	Normal
13.08	80.27	2022-11-02	29.780932596312038	83.68991707184843	18.159813605749683	1010.7026505657078	148.4000747864049	10.442617247996822	76.06663533480807	Normal
13.08	80.27	2022-11-03	28.898573480190034	94.84188323207381	16.351204708664742	1007.5190957789971	142.20860964630958	25.629754176966635	37.088872848283586	Normal
13.08	80.27	2022-11-04	30.30098954053657	93.27091160222562	18.421884168616295	1013.3036736773734	44.54201961619431	52.019046752351564	68.94137432945807	Normal
13.08	80.27	2022-11-05	28.341768385652113	84.11434969250108	13.877004604825295	1010.157404418106	131.81652090502877	72.55409788510389	61.84373350850163	Normal
13.08	80.27	2022-11-06	26.71333930626561	76.66825727157338	16.093617044522365	1011.1382044646014	0.0	38.4054342221693	46.941578352794714	Normal
13.08	80.27	2022-11-07	26.19124816842868	91.44101766295982	17.934793974181048	1014.1846788685127	0.0	25.964806831841393	34.896040774663476	Normal
13.08	80.27	2022-11-08	27.974403583394768	88.86323893377664	19.69315883169542	1009.2857857121858	0.0	47.36639573307765	77.11192445104857	Normal
13.08	80.27	2022-11-09	31.031569011296497	75.90383400441621	10.64827691580247	1011.1196684081277	0.0	35.20341048586519	76.93160139058392	Normal
13.08	80.27	2022-11-10	26.8624757965349	79.95889614441141	10.161756233679398	1006.9498178534517	0.0	28.240360576652378	80.36081801636776	Normal
13.08	80.27	2022-11-11	26.90376678978916	93.61328231550308	8.745594850291312	1005.7516690237401	0.0	16.642482016619383	78.77844015603945	Normal
13.08	80.27	2022-11-12	26.875442560637904	87.0382052107822	8.415135222685429	1009.5534572974574	190.70222064636138	10.702652545312104	89.81044543150382	Normal
13.08	80.27	2022-11-13	29.742129530782684	89.62535536757204	5.69922452873632	1013.7466274802327	0.0	7.563938485264504	58.093243468859555	Normal
13.08	80.27	2022-11-14	31.953009944588754	90.36163289218553	14.447637504243403	1014.5617074386738	0.0	18.577938185286445	52.11054581435642	Normal
13.08	80.27	2022-11-15	27.30439007114433	80.25380296242277	7.806578258868431	1010.3685910525817	126.55332801826307	56.80547490335677	46.595571875539605	Normal
13.08	80.27	2022-11-16	25.876773542377354	87.46134022005592	6.983731400964088	1006.5199428893648	0.0	46.445411639075544	93.30357803548368	Normal
13.08	80.27	2022-11-17	29.311160508210193	87.21479898404245	12.123133570905226	1012.280000094667	0.0	5.188027810273693	46.69028782434803	Normal
13.08	80.27	2022-11-18	27.67161587211791	87.38347354779752	14.800879195307406	1010.7557239060552	113.99780415822454	43.24988087948503	91.19584880232296	Normal
13.08	80.27	2022-11-19	28.1743771356536	93.36222819660216	8.986175992310041	1012.2031199994624	0.0	44.390138719024144	65.01561477459539	Normal
13.08	80.27	2022-11-20	30.918629343517647	79.6463173198321	16.479441390766326	1007.8923931605273	173.6148885705862	61.08443705592879	39.037348406012086	Normal
13.08	80.27	2022-11-21	30.36101392111277	91.08461321331463	16.048380418062855	1013.9220003742045	0.0	4.878219221687563	97.54095866205864	Normal
13.08	80.27	2022-11-22	29.18896605651908	78.00848058771074	5.643390600180138	1005.1531054122518	0.0	45.830144377304	36.719798885570654	Normal
13.08	80.27	2022-11-23	31.722485178450025	94.08472628365891	12.483341088796411	1008.5926261430695	0.42160037804539474	86.03599208188143	38.39865530062399	Normal
13.08	80.27	2022-11-24	31.727346526336227	93.9491737204268	17.740154464218797	1009.1212125273584	0.0	19.236544798904063	74.52094700872988	Normal
13.08	80.27	2022-11-25	31.759702340694737	81.66630712737289	19.071213884266506	1014.9692534057721	0.0	25.823263498704595	90.41937640921111	Normal
13.08	80.27	2022-11-26	30.69486132545878	91.19210178000483	7.929327116043919	1010.5119775585805	193.5373000310362	44.62995573219945	55.6327968854625	Normal
13.08	80.27	2022-11-27	27.360851071005587	82.89558390356196	102.54708934489246	993.9541509966061	0.0	5.8524405646525395	57.819303259817346	Cyclone
13.08	80.27	2022-11-28	31.50238389847214	93.58502246568648	15.624922050343075	1013.3214615848698	0.0	46.2721596416997	66.87697002536484	Normal
13.08	80.27	2022-11-29	27.989057265160806	76.75096027291166	10.66951470286128	1005.6961476233422	76.27586638814941	40.15644594543835	67.17220448447443	Normal
13.08	80.27	2022-11-30	30.6665898169815	75.92465140407629	14.528733370143495	1013.9909275338965	192.33951057027602	67.33657994037547	62.978010928569795	Normal
13.08	80.27	2022-12-01	26.967427019110673	77.65180371998954	90.29145445642737	997.3670569252859	0.0	29.36958964157962	41.87151869247983	Normal
13.08	80.27	2022-12-02	31.723318756831866	75.3749554469444	19.139458316988943	1010.5217468082748	0.0	14.64508367771229	43.279282984761956	Normal
13.08	80.27	2022-12-03	25.945088964167038	92.14624346348462	16.195964191822508	1013.6808097207078	0.0	45.46212003336688	83.84190486644087	Normal
13.08	80.27	2022-12-04	26.210991964771868	92.04953483702619	5.01518623274729	1013.3508445881682	73.35000859381226	43.95356504945697	63.054296647600424	Normal
13.08	80.27	2022-12-05	26.97922278822218	84.73702861837612	14.133289370062812	1010.9003825919249	0.0	35.85102867414231	70.1574490311177	Normal
13.08	80.27	2022-12-06	29.46210900724513	83.34347289844858	11.342947823410851	1009.4145311308051	0.0	37.85809992370635	74.38841573945025	Normal
13.08	80.27	2022-12-07	26.27330379915911	87.8271653845389	11.809262697466249	1014.4931763308999	0.0	43.08455298595392	97.55462568017751	Normal
13.08	80.27	2022-12-08	30.71218148219363	94.9299391410888	5.1543738566982835	1007.6237583621772	0.0	28.833434528507883	93.27016262008064	Normal
13.08	80.27	2022-12-09	29.889941580633135	84.53409664958284	7.821003318353404	1008.853101039734	138.96144619929026	55.244245285273806	73.35299343414528	Normal
13.08	80.27	2022-12-10	26.422067297675543	85.00050313163499	8.26505113967226	1007.2371904978188	0.0	48.382216724321545	68.33358420818901	Normal
13.08	80.27	2022-12-11	29.610029085570503	81.89891783800526	17.024724475775784	1009.6234074176733	0.0	32.81531226421029	59.94815617238002	Normal
13.08	80.27	2022-12-12	29.89776911560061	92.32032281974999	7.191414882907478	1012.1115986510927	0.0	13.761412230376136	46.605161434219355	Normal
13.08	80.27	2022-12-13	27.872877295731776	75.48041029597672	16.569162959467526	1009.880056716795	105.1134193828213	83.66548464132374	67.45144919012259	Normal
13.08	80.27	2022-12-14	30.96318379290456	79.30707898292388	19.701025913872023	1014.3447950613856	0.0	49.34922040750527	79.38300813525193	Normal
13.08	80.27	2022-12-15	25.08623186646514	93.2405899368573	11.151547209687896	1012.7768307106537	88.63055990297173	43.504204702727776	45.13143649362212	Normal
13.08	80.27	2022-12-16	27.364031974584293	78.87593607239722	16.483337175122557	1009.8534997837253	22.24217902857013	89.64002355663942	71.50705988785096	Normal
13.08	80.27	2022-12-17	27.07460089845594	86.3815345949808	18.608359264354107	1014.3405876635586	0.0	14.29045736776437	61.53350291067141	Normal
13.08	80.27	2022-12-18	25.347411818586316	79.99431053956623	6.644981214449375	1013.7903490832965	61.646349863343495	60.91379026168849	79.52709788449627	Normal
13.08	80.27	2022-12-19	25.50019437164479	78.6830166976052	19.757957895103953	1014.7336378607603	0.0	44.722950424318654	77.85463240201207	Normal
13.08	80.27	2022-12-20	27.306706108844256	75.2630431882141	13.177911865984901	1005.2687041970822	190.41611923347185	15.732206004504148	88.8151939462385	Normal
13.08	80.27	2022-12-21	28.59642012295268	78.55888353421774	15.864868579541863	1005.3186562540913	0.0	44.224919725697504	95.82316233856741	Normal
13.08	80.27	2022-12-22	26.390471684659687	87.78452768973317	6.691275742192376	1012.2192650578522	0.0	18.502164714033942	95.10684338010121	Normal
13.08	80.27	2022-12-23	28.579170041481103	76.94761978152003	19.68338950974445	1007.5363053350874	0.0	11.37607657852852	72.19264361720619	Normal
13.08	80.27	2022-12-24	28.052904879859444	85.5666026221036	18.94958119625566	1005.044129582572	0.0	33.054627595156305	62.986977489347055	Normal
13.08	80.27	2022-12-25	29.29692799571747	84.06368235616362	12.532242138818049	1009.922421280324	0.0	11.651015646640278	84.86105811201924	Normal
13.08	80.27	2022-12-26	25.951637521624775	86.55029823558135	8.331936112521934	1005.1887557775384	0.0	19.95661553115859	74.36639958787781	Normal
13.08	80.27	2022-12-27	30.918654569509727	80.4397691872514	5.8155362299189	1008.3262052079973	0.0	18.33585125124828	56.76793453185601	Normal
13.08	80.27	2022-12-28	31.73419545802954	85.82816616341096	7.705565261156115	1014.3157828760169	0.0	5.908248096092344	38.565632795865234	Normal
13.08	80.27	2022-12-29	30.279652429787795	81.99957860610587	8.959168481489273	1005.6245399077251	81.3510555942826	12.770375417093023	57.70060194698779	Normal
13.08	80.27	2022-12-30	29.72577543921552	84.17873923481694	10.049151387578616	1008.0090954446054	157.56253091812772	22.5551607586279	73.44868919383288	Normal
13.08	80.27	2022-12-31	31.5383363710898	90.15037252227495	12.427961130824716	1009.7832839629904	0.0	41.12231429790522	73.40634527767722	Normal
13.08	80.27	2023-01-01	27.23295876272049	79.17634673499673	11.091928745557002	1009.0410717857843	0.0	7.68620453235992	47.414637764975055	Normal
13.08	80.27	2023-01-02	29.89678076917704	59.444728053593956	14.856190590130083	1012.2585577531596	0.0	12.813633234671507	66.9773034893966	Normal
13.08	80.27	2023-01-03	22.995550061714805	57.61923843159986	6.8489546780615935	1014.5230993503599	0.0	7.77599994813985	40.629547057836206	Normal
13.08	80.27	2023-01-04	23.448548284594374	54.30179279299604	12.19414097790835	1005.4949874170421	0.0	0.6136005156048507	56.688609623346	Normal
13.08	80.27	2023-01-05	29.204135875748754	59.156035017944895	13.12729619230472	1012.410372173707	0.0	13.622706313146532	54.64087115781871	Normal
13.08	80.27	2023-01-06	29.524936706321995	65.7792765013317	17.384824941973587	1010.721152457678	0.0	39.734694418255586	50.54761110962721	Normal
13.08	80.27	2023-01-07	28.221962332222	84.83638288289029	7.688922973120571	1006.7817316717613	0.0	31.296392635101377	86.72668784998616	Normal
13.08	80.27	2023-01-08	23.182743542625197	69.57791791574923	8.080369081171424	1008.7719444118654	0.0	4.250213458145957	54.67479674578712	Normal
13.08	80.27	2023-01-09	22.95962095528549	67.83328392926452	6.473781425180139	1006.4172521449424	0.0	43.676890340667725	47.72991262404106	Normal
13.08	80.27	2023-01-10	25.835487549963467	57.38250098415125	9.341506006583504	1008.87769800788	0.0	35.392013291881604	30.382494593207557	Normal
13.08	80.27	2023-01-11	25.85617270348618	70.45355360489748	15.560356974023238	1012.6595539718952	0.0	2.5670638257798917	65.63470267609176	Normal
13.08	80.27	2023-01-12	24.482234685387734	86.77727879981025	18.74283854181289	1011.1450280036523	0.0	44.39141244079603	68.90025711992942	Normal
13.08	80.27	2023-01-13	25.452095154046678	50.467720515269534	19.066379334415515	1007.0197058369191	0.0	36.80289569772964	59.92534130898464	Normal
13.08	80.27	2023-01-14	22.01649234994796	62.436165578994434	17.87711848852392	1010.8593138186723	0.0	2.1755847243827677	83.30980765502267	Normal
13.08	80.27	2023-01-15	22.283855118048297	88.23388486589135	10.281022316426792	1014.5028931661906	0.0	12.88259117377884	61.961373609119676	Normal
13.08	80.27	2023-01-16	24.024670976234532	88.02489698711244	18.341786033707052	1013.6837464394243	0.0	4.286944478821397	77.77700370082758	Normal
13.08	80.27	2023-01-17	23.065320290161733	71.12134314140853	18.86675209147453	1012.8527388259778	0.0	9.245960338775316	38.37196198859134	Normal
13.08	80.27	2023-01-18	28.642406504627086	88.93859395222285	19.0977424016736	1013.7872217336659	0.0	26.628702184119195	34.44447579462416	Normal
13.08	80.27	2023-01-19	25.555548278357058	78.67046745973379	6.069206654023955	1007.4027702646023	0.0	22.44666606363806	99.5293470132921	Normal
13.08	80.27	2023-01-20	23.039409199636733	70.10619704485782	6.654643724241392	1014.3353330826113	0.0	37.00869595857618	62.066935096894674	Normal
13.08	80.27	2023-01-21	22.646974143414553	76.0982022833249	13.18154620598629	1014.8117749548986	0.0	33.34195833721501	87.01737657186573	Normal
13.08	80.27	2023-01-22	27.35627916642421	63.917639638279084	8.481731350973075	1010.4818817860607	0.0	13.456412586037187	94.95208635819058	Normal
13.08	80.27	2023-01-23	22.124124783401285	73.49061895262864	7.3972999718419015	1012.2428777583568	0.0	20.782207127245766	71.3876572497907	Normal
13.08	80.27	2023-01-24	25.941140906060518	75.59305513135331	13.57538407809231	1013.4337201120074	0.0	4.870846293189462	48.83726222240877	Normal
13.08	80.27	2023-01-25	27.129385630841305	58.10738881338888	12.557358947429602	1006.9681556904463	0.0	1.766603491318136	80.92186500658416	Normal
13.08	80.27	2023-01-26	27.812956622904984	65.70449243273718	16.127085697959686	1010.3103106523406	0.0	1.4530693019866758	71.55417108046507	Normal
13.08	80.27	2023-01-27	24.268478567581923	66.82914455381358	10.316792477506745	1011.4623266320817	0.0	41.31425043907366	68.40001482551659	Normal
13.08	80.27	2023-01-28	29.278853992255435	55.195913149706286	8.352998212972977	1009.1265889556814	0.0	37.06195027965594	85.64297280460565	Normal
13.08	80.27	2023-01-29	28.636288060070427	71.04309418885656	6.825005016539374	1008.3557928080185	0.0	46.47796391012963	56.487679864554224	Normal
13.08	80.27	2023-01-30	28.267938032346926	52.24636305599609	7.080041260600794	1005.3648373613348	0.0	2.902157573893388	51.768104005100184	Normal
13.08	80.27	2023-01-31	27.91750630675073	73.9269173854021	18.211947534905537	1011.1603731270326	0.0	27.233404059130407	40.711709333788676	Normal
13.08	80.27	2023-02-01	25.479271352474708	71.33500239199306	10.888298911140309	1005.290353783097	0.0	31.771895429031822	94.93931493086728	Normal
13.08	80.27	2023-02-02	22.408095469813304	83.28422528628047	9.084335188618503	1013.2342732959097	0.0	25.880428297148228	46.80859124413524	Normal
13.08	80.27	2023-02-03	24.88845922741006	68.21512866687381	16.037996978099024	1006.1591976194188	0.0	10.024354353105396	66.18674454523271	Normal
13.08	80.27	2023-02-04	28.587550514484025	82.56983800338543	6.766397197104011	1013.9182731797104	0.0	23.32787592516427	51.50338228435831	Normal
13.08	80.27	2023-02-05	24.592342302566045	70.83228720259403	11.729767263739383	1005.2514038432463	0.0	16.379996636156967	65.11219370071805	Normal
13.08	80.27	2023-02-06	26.653435442606398	82.57571283802291	15.382384607539144	1009.5537983511138	0.0	29.130816220425842	40.870934657475885	Normal
13.08	80.27	2023-02-07	25.083209604551776	61.998414955350995	5.0646841458659155	1014.7703835150405	0.0	46.51239576720829	55.27874812952071	Normal
13.08	80.27	2023-02-08	27.20026452347293	63.81343945725834	6.124327684964649	1007.6296530529269	0.0	31.874947356881776	30.78653818553208	Normal
13.08	80.27	2023-02-09	25.235875488507638	56.772879590496515	8.411969767597615	1012.5916557493697	0.0	12.852325134393311	32.87324597555668	Normal
13.08	80.27	2023-02-10	23.481393756278834	62.52481693365946	19.655851179200567	1005.7495448672295	0.0	47.17206369177082	39.04599894696648	Normal
13.08	80.27	2023-02-11	22.796239123201147	54.642183561800614	5.351680500254331	1011.2385058775009	0.0	19.538978307386596	81.76316279359958	Normal
13.08	80.27	2023-02-12	26.47087590817509	68.14372305854641	11.982533854019906	1007.9993118234131	0.0	35.052225921265524	78.0494107754347	Normal
13.08	80.27	2023-02-13	23.054932275579286	78.19369881724533	17.169459583629617	1008.4793392544884	0.0	8.074869714716565	36.77007743649514	Normal
13.08	80.27	2023-02-14	29.567569776171773	52.565721826781484	8.368560330284854	1007.055834639181	0.0	29.50278900937639	31.64747996590009	Normal
13.08	80.27	2023-02-15	25.880202025704186	50.90363787123101	19.941504056100143	1007.5677762642168	0.0	9.505649871774235	37.72986706989836	Normal
13.08	80.27	2023-02-16	27.421434359961573	51.28844490173252	12.142188931947606	1014.8743831374292	0.0	8.724180236271167	99.27440962760141	Normal
13.08	80.27	2023-02-17	28.954253052499098	78.6866177191323	19.107729745211778	1013.6113728816326	0.0	12.04427833465061	76.6451682475871	Normal
13.08	80.27	2023-02-18	29.20281962916986	79.86229664369489	16.52210752410206	1010.1977803293261	0.0	14.952094844044822	30.47733717996153	Normal
13.08	80.27	2023-02-19	25.620892172513127	64.23732128594078	5.992557348219555	1006.2703404920619	0.0	44.646814845201874	64.52403245707154	Normal
13.08	80.27	2023-02-20	26.641192594289254	59.63365313747341	17.1881867529437	1006.3877790953748	0.0	34.8412701800742	45.50289481912559	Normal
13.08	80.27	2023-02-21	26.60923524184671	70.35195143045823	10.123132300122554	1011.5282015116974	0.0	47.58998617144086	32.45127571889525	Normal
13.08	80.27	2023-02-22	26.237980540346957	74.4757119867617	18.870916636758917	1007.9242893216074	0.0	13.913716205100707	34.844066617029284	Normal
13.08	80.27	2023-02-23	29.659891004671337	74.95341762844812	14.32589165851608	1011.9457365354579	0.0	13.455309678792965	55.97231272378328	Normal
13.08	80.27	2023-02-24	26.88948394296727	50.46796806723834	19.833914983061984	1005.0022350829004	0.0	22.09435662671215	43.206350351421584	Normal
13.08	80.27	2023-02-25	24.29158330590183	51.7122169249817	15.1404292624378	1012.513386683255	0.0	20.568360090405225	69.36257292722078	Normal
13.08	80.27	2023-02-26	28.565834477170547	55.72704277123134	17.164299607523827	1012.0985753760373	0.0	29.554864473730923	85.04851811077776	Normal
13.08	80.27	2023-02-27	24.2850110819911	76.11500158424734	18.664514743334703	1006.8214087299552	0.0	1.1946294896397203	58.9523087525112	Normal
13.08	80.27	2023-02-28	29.397669725764885	60.74842792907141	19.01223550199671	1006.9247619427031	0.0	26.916399801811842	72.45803344051723	Normal
13.08	80.27	2023-03-01	32.610953465368546	67.68528104826217	11.922894543127162	1010.5745080780562	0.0	37.629158883427024	133.06198314233816	Normal
13.08	80.27	2023-03-02	37.4388282922886	84.40425122800174	16.82988810582713	1010.6432605215344	0.0	48.04173909085164	51.32918271289516	Normal
13.08	80.27	2023-03-03	36.54304139811271	53.550176090650766	5.158865809759443	1010.9261137979698	0.0	0.2203498517603264	128.4317097574476	Normal
13.08	80.27	2023-03-04	39.35453420494154	52.43770077209953	18.63094878368622	1009.7046005535589	0.0	16.40100703311785	116.34393652301621	Drought
13.08	80.27	2023-03-05	34.40048819735307	78.36953294553119	11.39184882946492	1013.4620400560739	0.0	2.6352225876204614	139.25106127434492	Normal
13.08	80.27	2023-03-06	38.86892485550177	72.70975950406643	11.927126526800718	1006.1784793851846	0.0	17.071339815274122	146.84369320650882	Drought
13.08	80.27	2023-03-07	33.75830448680758	55.736926726330665	7.691411605075393	1010.6568609013428	0.0	22.33013466501264	85.24889608905363	Normal
13.08	80.27	2023-03-08	32.19479223055204	88.53539740123097	5.261921165978038	1006.1799305207733	0.0	4.923887106988928	102.1400278537636	Normal
13.08	80.27	2023-03-09	33.68152014653009	67.42716020992982	13.466976124819936	1005.1954739529341	0.0	44.31627920847222	70.7231072566868	Normal
13.08	80.27	2023-03-10	41.4618791693317	83.91354129501241	9.430077505030324	1013.6598387081439	0.0	28.213799657604383	54.52378244229558	Drought
13.08	80.27	2023-03-11	34.019430440787545	81.94125180027272	10.926814625467033	1014.6905226742831	0.0	4.800060816167906	102.70894814127621	Normal
13.08	80.27	2023-03-12	39.475787284764586	77.34100438551354	17.70425301409778	1006.4727889154019	0.0	34.15534863515308	59.201565828795864	Drought
13.08	80.27	2023-03-13	34.15370914565044	85.42477483901854	11.062267215347347	1014.8326089072015	0.0	39.419762485673466	99.299991889105	Normal
13.08	80.27	2023-03-14	37.42496038030011	81.25708572003579	17.665539364643315	1007.2797665838881	0.0	27.2643377637197	61.78452255088827	Normal
13.08	80.27	2023-03-15	35.90282294825243	59.176956617139155	16.36627042434619	1011.3355972992318	0.0	33.51089443834543	73.42923072523917	Normal
13.08	80.27	2023-03-16	36.17044156610923	54.51108796297242	16.01585299236361	1011.2684296856754	0.0	3.4603745707400324	140.79060877489104	Normal
13.08	80.27	2023-03-17	38.42041110576901	52.098464120182875	9.193070255941187	1010.1472333826736	0.0	3.231270696480215	149.54260628799193	Drought
13.08	80.27	2023-03-18	34.088794143952896	87.58856872589902	9.542506993827134	1010.765553424923	0.0	48.078727705796545	96.86919653817986	Normal
13.08	80.27	2023-03-19	32.4519860852156	86.96080670211931	15.66396575576556	1013.7895980630989	0.0	14.298026136668835	143.04208347393393	Normal
13.08	80.27	2023-03-20	39.44087542931376	72.13218002488559	17.328026945930482	1009.9728433280144	0.0	44.78568133359817	149.51686462154885	Drought
13.08	80.27	2023-03-21	36.61170462006121	50.4728027464187	5.105588693464366	1006.181164336708	0.0	13.824557506491786	124.0433991409543	Normal
13.08	80.27	2023-03-22	39.875541684093776	57.3877226389962	6.7145985382941635	1008.066641003215	0.0	13.562078996031717	119.24800477016765	Drought
13.08	80.27	2023-03-23	39.07936495734588	53.83842307415804	19.515822158643136	1007.1888692572742	0.0	27.291883633820195	66.35979041460254	Drought
13.08	80.27	2023-03-24	35.42099982768569	55.9117967312832	17.37638421813697	1011.6854719927574	0.0	34.42375174153214	76.45276635481176	Normal
13.08	80.27	2023-03-25	40.78233893273379	83.12779846147052	19.66203162226531	1006.638759536018	0.0	3.187803513492715	67.10700345355289	Drought
13.08	80.27	2023-03-26	33.809442889240756	89.77846074265517	17.487932524268203	1010.8233878546313	0.0	8.143459593261754	71.48837863803234	Normal
13.08	80.27	2023-03-27	38.74605430627644	50.77902980671442	18.49290320943424	1008.6752287359232	0.0	5.11992431179168	76.61176982428407	Drought
13.08	80.27	2023-03-28	37.577360016544475	58.2438945807017	16.33883552394751	1005.781291909074	0.0	2.3439204973193517	75.37021682623667	Normal
13.08	80.27	2023-03-29	39.74732903568425	55.10938248785449	8.172816501261206	1009.7880472060446	0.0	1.5031335576682459	115.23777353269685	Drought
13.08	80.27	2023-03-30	34.07581665954386	52.317354790586705	19.400711511758352	1008.8379470052909	0.0	28.910168216873256	66.89391988866842	Normal
13.08	80.27	2023-03-31	34.09690487843997	65.79171930984616	13.432127389195132	1014.0274601010726	0.0	44.18378928628885	98.25439968531822	Normal
13.08	80.27	2023-04-01	38.111750302062966	69.48679560283585	12.48197313942757	1009.027843477387	0.0	37.58014538896931	100.12433391143992	Drought
13.08	80.27	2023-04-02	40.7069173207624	58.348919544674274	16.983755034483003	1012.3627288134078	0.0	8.89110661389519	143.78130744146057	Heatwave
13.08	80.27	2023-04-03	35.05847417296151	50.33458240936254	10.841730773581652	1014.66458492191	0.0	40.96564407402055	80.68965192976488	Normal
13.08	80.27	2023-04-04	38.0009402254522	56.03122947453905	13.109956051931016	1013.5986340977912	0.0	9.900390305370621	103.73224785229232	Drought
13.08	80.27	2023-04-05	33.29693852499922	76.73274973757195	9.742107840847932	1012.0743753040734	0.0	34.00595449362865	137.31096329583042	Normal
13.08	80.27	2023-04-06	41.57993208938194	58.49909883887612	5.001853812959635	1011.1339654211814	0.0	18.207108031571227	101.48597032749407	Heatwave
13.08	80.27	2023-04-07	39.36876093587719	59.17296738399877	10.423313803987185	1006.4774962894716	0.0	13.664390291460748	133.86450748476582	Drought
13.08	80.27	2023-04-08	34.09579343179962	78.51163026981979	19.40490395669805	1014.381605874934	0.0	44.89716069457402	125.90714651623199	Normal
13.08	80.27	2023-04-09	39.15471995561333	64.9645507429796	5.748951893254956	1006.7073322499929	0.0	45.08132118985144	120.04430955768308	Drought
13.08	80.27	2023-04-10	33.754056360257835	76.68500895233856	9.438262188625401	1009.1180358743611	0.0	27.179680572753874	69.9247603022168	Normal
13.08	80.27	2023-04-11	35.34629904870699	51.74466421707336	9.549512822986504	1006.8981091237823	0.0	4.273210033191627	130.3640143387928	Normal
13.08	80.27	2023-04-12	40.22814947927067	65.43011721752897	19.772034541267406	1011.2282142910536	0.0	8.07283060842947	70.00406759008303	Drought
13.08	80.27	2023-04-13	39.702428213350494	81.17446956864615	11.650146855490108	1010.4266970908963	0.0	38.65221856093688	75.1515304159481	Drought
13.08	80.27	2023-04-14	35.91970770022829	72.30799548694367	10.126635439621012	1011.2834516792645	0.0	48.23567927025024	149.60367361773933	Normal
13.08	80.27	2023-04-15	41.48877300763037	88.68615090365272	6.921849044935808	1014.3265798548022	0.0	41.54640440264175	109.94264398663692	Drought
13.08	80.27	2023-04-16	36.98094359376282	78.56595963883883	14.205763986886423	1007.7456167134944	0.0	30.05776027384189	145.84496616327738	Normal
13.08	80.27	2023-04-17	41.211711405504495	53.62468382669216	6.440991145365232	1005.1660641616058	0.0	37.02506143814598	134.06587594816307	Heatwave
13.08	80.27	2023-04-18	38.058296275030614	69.37397639642107	8.290878665354725	1009.7198145754822	0.0	33.29824520462456	53.77175814051019	Drought
13.08	80.27	2023-04-19	37.42519545175137	80.24051698399549	19.99064373741635	1009.400155017579	0.0	19.193763073142172	80.06552410796655	Normal
13.08	80.27	2023-04-20	34.2794885762182	62.02890520760073	19.965300632479504	1007.0886466524559	0.0	6.552556580864377	56.526414780390745	Normal
13.08	80.27	2023-04-21	32.56207426908356	84.75674957347294	19.77601885114757	1012.1339507598555	0.0	35.784902591958655	124.27256650941807	Normal
13.08	80.27	2023-04-22	37.60403004384416	87.47047244613077	9.732914969641927	1008.8069408273033	0.0	21.655918559010836	99.29976334705296	Normal
13.08	80.27	2023-04-23	35.310470153514004	60.118601101426364	6.9364782317674365	1007.6416494846237	0.0	0.7965909930179427	120.10333879731866	Normal
13.08	80.27	2023-04-24	39.38752098606224	73.91115129084176	15.277738310344322	1011.519543922405	0.0	1.8518101743756898	145.28528734102662	Drought
13.08	80.27	2023-04-25	35.726235165274986	72.10004711172537	10.880999475559555	1006.5922139105244	0.0	27.56758587645196	55.128238301697884	Normal
13.08	80.27	2023-04-26	41.5653076238068	75.25898132763766	11.449710963793038	1014.4896787120272	0.0	13.774831668652304	130.41031969311217	Drought
13.08	80.27	2023-04-27	37.14205342074026	61.080082152700875	12.529342160182056	1007.0355782551294	0.0	38.639971559712556	145.5630807576855	Normal
13.08	80.27	2023-04-28	36.41928890073333	77.73506244693138	18.75405617857451	1013.9747419253955	0.0	32.92321302997121	107.60126911501406	Normal
13.08	80.27	2023-04-29	41.88530519324404	50.03971271067295	9.907014907255249	1009.3030638897652	0.0	31.595265211796942	131.04793340205947	Heatwave
13.08	80.27	2023-04-30	40.44494365484896	75.73923635350846	6.464104174235059	1011.1085198733743	0.0	48.714878061252556	133.03401827251577	Drought
13.08	80.27	2023-05-01	39.58370252832592	59.0155715008643	9.718888225475848	1013.8402591553735	0.0	33.459197701158956	109.73546512133869	Drought
13.08	80.27	2023-05-02	37.26369238043033	75.37948985854405	7.458905363249134	1005.8506453917907	0.0	49.34632688652432	100.89328807696873	Normal
13.08	80.27	2023-05-03	38.77326974221416	75.51213668414576	5.0233428492197465	1007.7904098100094	0.0	11.968950808034428	61.942511301056946	Drought
13.08	80.27	2023-05-04	33.61883693170731	64.7909611342138	11.559656795879297	1006.7760385992871	0.0	31.039043762502104	75.78123268450335	Normal
13.08	80.27	2023-05-05	41.64740075868359	73.4504338117623	16.961175004580856	1007.9858338744343	0.0	1.2287234374017075	129.69058982689987	Drought
13.08	80.27	2023-05-06	40.9938029574278	58.346746024883224	13.794170081354896	1008.3524802046497	0.0	39.70467456795612	116.9266342035515	Heatwave
13.08	80.27	2023-05-07	35.375404255111825	67.23273815636641	15.649891342082558	1005.2204231604795	0.0	13.984283833600363	70.4725381579797	Normal
13.08	80.27	2023-05-08	36.11744816485541	62.3636344839358	7.245638684750163	1010.8341920423618	0.0	28.58470562930919	110.67686394591934	Normal
13.08	80.27	2023-05-09	35.95941474077155	70.45910436608642	17.027670405629276	1005.4903310226692	0.0	2.7811240215257325	102.08235770183774	Normal
13.08	80.27	2023-05-10	36.26613997306518	59.98819108119904	10.711815942131615	1014.8511963216478	0.0	37.534061583427366	79.24206467799866	Normal
13.08	80.27	2023-05-11	38.40574715757106	55.09645013248619	19.18101379270477	1006.9500310301914	0.0	29.731633546218323	117.37865004627444	Drought
